NAME;URL;VALUE;
VNV-SDB.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VNV-SDB.ST;181.67;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VNV-SDB.ST
JAYS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=JAYS.ST;181.45;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=JAYS.ST
CCC.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CCC.ST;180.42;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CCC.ST
PIEZO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PIEZO.ST;180;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PIEZO.ST
ALIRA-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALIRA-B.ST;179.67;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALIRA-B.ST
RATO-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RATO-B.ST;179.32;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RATO-B.ST
OBAB.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OBAB.ST;179.31;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OBAB.ST
HOFI.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HOFI.ST;179.21;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HOFI.ST
BWL.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BWL.ST;178.26;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BWL.ST
AROC.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AROC.ST;178.01;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AROC.ST
LEO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LEO.ST;177.65;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LEO.ST
FPIP.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FPIP.ST;176.92;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=FPIP.ST
HUSQ-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HUSQ-B.ST;175.3;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HUSQ-B.ST
LIAB.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LIAB.ST;175.21;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=LIAB.ST
CORE.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CORE.ST;174.31;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CORE.ST
SAGA-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAGA-B.ST;173.97;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SAGA-B.ST
HANZA.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HANZA.ST;173.94;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HANZA.ST
SF.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SF.ST;173.88;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SF.ST
CLAS-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CLAS-B.ST;173.84;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CLAS-B.ST
IJ.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=IJ.ST;173.43;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=IJ.ST
GRNG.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GRNG.ST;173.2;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GRNG.ST
ELUX-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ELUX-A.ST;172.97;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ELUX-A.ST
KLAR.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KLAR.ST;172.96;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=KLAR.ST
WALL-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WALL-B.ST;172.52;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WALL-B.ST
ATT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATT.ST;172.12;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATT.ST
DOM.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DOM.ST;171.77;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DOM.ST
ALIF-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALIF-B.ST;170.9;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALIF-B.ST
HEMC-TO1.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HEMC-TO1.ST;170.77;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HEMC-TO1.ST
MAHA-A-TO-1.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MAHA-A-TO-1.ST;170.73;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MAHA-A-TO-1.ST
NICO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NICO.ST;169.9;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NICO.ST
OEM-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OEM-B.ST;169.9;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=OEM-B.ST
VRG-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VRG-B.ST;169.9;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VRG-B.ST
STW.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STW.ST;169.29;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STW.ST
ATCO-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATCO-B.ST;169.2;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATCO-B.ST
XACT-OMXSB-UTD.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACT-OMXSB-UTD.ST;169.15;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACT-OMXSB-UTD.ST
XACT-BULL.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACT-BULL.ST;168.59;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACT-BULL.ST
DUNI.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DUNI.ST;166.49;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DUNI.ST
RESURS.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RESURS.ST;165.21;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=RESURS.ST
SIMRIS-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SIMRIS-B.ST;165.1;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SIMRIS-B.ST
CTM.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CTM.ST;164.74;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CTM.ST
CELLNK-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CELLNK-B.ST;164.23;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CELLNK-B.ST
SEB-C.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SEB-C.ST;163.37;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SEB-C.ST
AVEN.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AVEN.ST;162.46;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AVEN.ST
DURC-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DURC-B.ST;162.18;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=DURC-B.ST
CMOTEC-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CMOTEC-B.ST;161.93;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CMOTEC-B.ST
HOLM-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HOLM-B.ST;161.24;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HOLM-B.ST
ELTEL.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ELTEL.ST;160.68;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ELTEL.ST
ONCO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ONCO.ST;160.51;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ONCO.ST
CAST.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CAST.ST;159.8;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CAST.ST
ACAD.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ACAD.ST;158.51;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ACAD.ST
MQ.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MQ.ST;156.93;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MQ.ST
PREV-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PREV-B.ST;156.6;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PREV-B.ST
TIEN.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TIEN.ST;156.46;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TIEN.ST
PLAZ-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PLAZ-B.ST;155.97;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PLAZ-B.ST
TEL2-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TEL2-B.ST;155.76;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TEL2-B.ST
NOKIA-SEK.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NOKIA-SEK.ST;155.58;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=NOKIA-SEK.ST
ALFA.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALFA.ST;155.41;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ALFA.ST
HEXA-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HEXA-B.ST;154.87;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=HEXA-B.ST
SHB-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SHB-A.ST;154.61;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SHB-A.ST
CCOR-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CCOR-B.ST;154.06;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CCOR-B.ST
AMAST.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AMAST.ST;153.55;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=AMAST.ST
EAST.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EAST.ST;153.48;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=EAST.ST
XACT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACT.ST;153.09;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XACT.ST
ERIC-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ERIC-B.ST;153.01;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ERIC-B.ST
BELE.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BELE.ST;152.86;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BELE.ST
ATCO-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATCO-A.ST;152.19;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ATCO-A.ST
SOBI.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SOBI.ST;152.17;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SOBI.ST
MAHA-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MAHA-A.ST;152.07;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=MAHA-A.ST
SVED-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SVED-B.ST;152.01;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SVED-B.ST
SHOT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SHOT.ST;151.19;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SHOT.ST
BRE2.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BRE2.ST;150.8;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BRE2.ST
SCA-A.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SCA-A.ST;149.78;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SCA-A.ST
GREAT.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GREAT.ST;148.51;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GREAT.ST
GAPW-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GAPW-B.ST;148.03;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=GAPW-B.ST
TALK.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TALK.ST;147.14;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TALK.ST
PNDX-B.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PNDX-B.ST;146.94;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=PNDX-B.ST
CAPIO.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CAPIO.ST;146.77;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=CAPIO.ST
BMAX.ST;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BMAX.ST;146.56;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=BMAX.ST
